Year,Month,Country,Model,Segment,Engine_Type, Price_Usd , Marketing_Spend_Usd ,Dealership_Count, Fuel_Price_Usd ,Gdp_Growth_Percent,Interest_Rate_Percent,Competition_Index,Units_Sold,Gross Revenue,Net Revenue
2015,Aug,France,I4,Sedan,Electric," $77,065.00 "," $74,502.00 ",265, $0.97 ,6.29,1.2,9,929," $71,593,385.00 "," $71,518,883.00 "
2016,Dec,Japan,I4,Sedan,Diesel," $69,758.00 "," $72,486.00 ",290, $0.97 ,6.29,1.2,9,977," $68,153,566.00 "," $68,081,080.00 "
2023,May,Brazil,X1,SUV,Petrol," $40,596.00 "," $423,957.00 ",313, $0.97 ,6.29,1.2,6,989," $40,149,444.00 "," $39,725,487.00 "
2017,May,Canada,3 SERIES,Sedan,Hybrid," $51,374.00 "," $219,330.00 ",330, $0.97 ,6.29,1.2,2,1096," $56,305,904.00 "," $56,086,574.00 "
2015,Nov,UK,3 SERIES,Sedan,Hybrid," $38,775.00 "," $238,788.00 ",332, $0.97 ,6.29,1.2,10,835," $32,377,125.00 "," $32,138,337.00 "
2019,Apr,Brazil,X1,SUV,Diesel," $62,388.00 "," $278,300.00 ",355, $0.97 ,6.29,1.2,7,886," $55,275,768.00 "," $54,997,468.00 "
2021,Jun,China,X5,SUV,Petrol," $56,029.00 "," $153,920.00 ",303, $0.97 ,6.29,1.2,9,682," $38,211,778.00 "," $38,057,858.00 "
2020,Mar,Canada,I4,Sedan,Hybrid," $118,981.00 "," $262,566.00 ",96, $0.97 ,6.29,1.2,6,622," $74,006,182.00 "," $73,743,616.00 "
2015,Sep,Germany,X5,SUV,Diesel," $88,639.00 "," $394,912.00 ",158, $0.97 ,6.29,1.2,3,482," $42,723,998.00 "," $42,329,086.00 "
2019,May,India,I7,Sedan,Diesel," $49,645.00 "," $453,964.00 ",258, $0.97 ,6.29,1.2,7,739," $36,687,655.00 "," $36,233,691.00 "
2019,Mar,USA,I7,Sedan,Petrol," $66,105.00 "," $112,785.00 ",330, $0.97 ,6.29,1.2,5,1062," $70,203,510.00 "," $70,090,725.00 "
2020,Nov,France,5 SERIES,Sedan,Electric," $48,668.00 "," $126,050.00 ",292, $0.97 ,6.29,1.2,1,995," $48,424,660.00 "," $48,298,610.00 "
2017,Jan,France,IX,SUV,Diesel," $50,960.00 "," $72,738.00 ",371, $0.97 ,6.29,1.2,3,759," $38,678,640.00 "," $38,605,902.00 "
2019,Oct,USA,3 SERIES,Sedan,Electric," $46,357.00 "," $124,231.00 ",388, $0.97 ,6.29,1.2,5,895," $41,489,515.00 "," $41,365,284.00 "
2021,Dec,India,5 SERIES,Sedan,Electric," $99,604.00 "," $123,606.00 ",207, $0.97 ,6.29,1.2,7,754," $75,101,416.00 "," $74,977,810.00 "
2019,Jun,UK,X3,SUV,Hybrid," $86,796.00 "," $353,806.00 ",53, $0.97 ,6.29,1.2,3,203," $17,619,588.00 "," $17,265,782.00 "
2019,Feb,India,X1,SUV,Electric," $50,804.00 "," $430,457.00 ",365, $0.97 ,6.29,1.2,6,1193," $60,609,172.00 "," $60,178,715.00 "
2019,Mar,Canada,X1,SUV,Petrol," $49,626.00 "," $277,369.00 ",37, $0.97 ,6.29,1.2,5,226," $11,215,476.00 "," $10,938,107.00 "
2024,Jan,India,I7,Sedan,Hybrid," $63,132.00 "," $327,267.00 ",26, $0.97 ,6.29,1.2,1,267," $16,856,244.00 "," $16,528,977.00 "
2024,Sep,Canada,I4,Sedan,Hybrid," $42,951.00 "," $206,688.00 ",136, $0.97 ,6.29,1.2,10,475," $20,401,725.00 "," $20,195,037.00 "
2017,Aug,India,X5,SUV,Hybrid," $41,449.00 "," $323,326.00 ",388, $0.97 ,6.29,1.2,6,1119," $46,381,431.00 "," $46,058,105.00 "
2015,Dec,UK,3 SERIES,Sedan,Diesel," $54,065.00 "," $402,513.00 ",177, $0.97 ,6.29,1.2,8,713," $38,548,345.00 "," $38,145,832.00 "
2019,Feb,UK,5 SERIES,Sedan,Diesel," $44,130.00 "," $212,403.00 ",253, $0.97 ,6.29,1.2,1,744," $32,832,720.00 "," $32,620,317.00 "
2023,Dec,China,X5,SUV,Electric," $97,287.00 "," $227,170.00 ",396, $0.97 ,6.29,1.2,2,963," $93,687,381.00 "," $93,460,211.00 "
2015,Nov,USA,5 SERIES,Sedan,Hybrid," $86,702.00 "," $76,128.00 ",85, $0.97 ,6.29,1.2,4,304," $26,357,408.00 "," $26,281,280.00 "
2017,Aug,UK,IX,SUV,Hybrid," $71,993.00 "," $81,556.00 ",240, $0.97 ,6.29,1.2,2,766," $55,146,638.00 "," $55,065,082.00 "
2018,Dec,Canada,X3,SUV,Petrol," $66,875.00 "," $308,470.00 ",213, $0.97 ,6.29,1.2,9,434," $29,023,750.00 "," $28,715,280.00 "
2015,Sep,UK,X3,SUV,Electric," $41,054.00 "," $202,948.00 ",257, $0.97 ,6.29,1.2,10,905," $37,153,870.00 "," $36,950,922.00 "
2015,Jan,China,X5,SUV,Petrol," $83,517.00 "," $190,021.00 ",311, $0.97 ,6.29,1.2,8,662," $55,288,254.00 "," $55,098,233.00 "
2022,May,France,X5,SUV,Electric," $111,368.00 "," $101,962.00 ",223, $0.97 ,6.29,1.2,8,513," $57,131,784.00 "," $57,029,822.00 "
2016,Aug,Canada,X5,SUV,Electric," $64,670.00 "," $140,054.00 ",224, $0.97 ,6.29,1.2,4,800," $51,736,000.00 "," $51,595,946.00 "
2022,Nov,China,5 SERIES,Sedan,Diesel," $84,112.00 "," $252,278.00 ",167, $0.97 ,6.29,1.2,5,679," $57,112,048.00 "," $56,859,770.00 "
2021,Feb,Japan,IX,SUV,Diesel," $63,307.00 "," $74,099.00 ",78, $0.97 ,6.29,1.2,4,221," $13,990,847.00 "," $13,916,748.00 "
2024,Apr,Japan,7 SERIES,Sedan,Petrol," $102,087.00 "," $285,943.00 ",94, $0.97 ,6.29,1.2,9,256," $26,134,272.00 "," $25,848,329.00 "
2024,Jul,Germany,X5,SUV,Electric," $82,922.00 "," $455,932.00 ",276, $0.97 ,6.29,1.2,2,853," $70,732,466.00 "," $70,276,534.00 "
2016,Mar,India,I4,Sedan,Hybrid," $98,080.00 "," $233,683.00 ",78, $0.97 ,6.29,1.2,8,317," $31,091,360.00 "," $30,857,677.00 "
2020,Dec,USA,3 SERIES,Sedan,Diesel," $114,335.00 "," $219,957.00 ",108, $0.97 ,6.29,1.2,2,461," $52,708,435.00 "," $52,488,478.00 "
2020,May,Australia,3 SERIES,Sedan,Hybrid," $61,312.00 "," $365,288.00 ",356, $0.97 ,6.29,1.2,1,964," $59,104,768.00 "," $58,739,480.00 "
2017,Aug,Brazil,5 SERIES,Sedan,Petrol," $101,985.00 "," $246,292.00 ",225, $0.97 ,6.29,1.2,10,453," $46,199,205.00 "," $45,952,913.00 "
2016,Dec,China,X5,SUV,Diesel," $92,608.00 "," $57,837.00 ",170, $0.97 ,6.29,1.2,3,622," $57,602,176.00 "," $57,544,339.00 "
2015,Oct,France,I7,Sedan,Diesel," $75,277.00 "," $230,427.00 ",103, $0.97 ,6.29,1.2,9,275," $20,701,175.00 "," $20,470,748.00 "
2020,Mar,Brazil,X1,SUV,Electric," $66,551.00 "," $228,371.00 ",183, $0.97 ,6.29,1.2,3,400," $26,620,400.00 "," $26,392,029.00 "
2019,Apr,France,7 SERIES,Sedan,Petrol," $91,597.00 "," $462,375.00 ",174, $0.97 ,6.29,1.2,9,769," $70,438,093.00 "," $69,975,718.00 "
2023,Sep,Brazil,I4,Sedan,Electric," $80,212.00 "," $437,356.00 ",124, $0.97 ,6.29,1.2,7,519," $41,630,028.00 "," $41,192,672.00 "
2015,Jul,China,IX,SUV,Diesel," $44,637.00 "," $428,824.00 ",229, $0.97 ,6.29,1.2,10,861," $38,432,457.00 "," $38,003,633.00 "
2021,Jan,Australia,I7,Sedan,Petrol," $78,258.00 "," $298,003.00 ",40, $0.97 ,6.29,1.2,1,505," $39,520,290.00 "," $39,222,287.00 "
2019,Dec,Brazil,X3,SUV,Diesel," $70,693.00 "," $418,946.00 ",20, $0.97 ,6.29,1.2,10,429," $30,327,297.00 "," $29,908,351.00 "
2019,Apr,China,I7,Sedan,Petrol," $44,824.00 "," $152,413.00 ",352, $0.97 ,6.29,1.2,5,1007," $45,137,768.00 "," $44,985,355.00 "
2016,Apr,UK,5 SERIES,Sedan,Diesel," $61,950.00 "," $101,012.00 ",386, $0.97 ,6.29,1.2,9,931," $57,675,450.00 "," $57,574,438.00 "
2017,Sep,Australia,7 SERIES,Sedan,Hybrid," $58,488.00 "," $180,193.00 ",139, $0.97 ,6.29,1.2,3,426," $24,915,888.00 "," $24,735,695.00 "
2021,Jun,Canada,X7,SUV,Hybrid," $35,215.00 "," $268,168.00 ",114, $0.97 ,6.29,1.2,9,288," $10,141,920.00 "," $9,873,752.00 "
2020,Sep,France,X7,SUV,Electric," $46,523.00 "," $198,178.00 ",36, $0.97 ,6.29,1.2,5,298," $13,863,854.00 "," $13,665,676.00 "
2016,Dec,Japan,X5,SUV,Hybrid," $110,900.00 "," $108,123.00 ",236, $0.97 ,6.29,1.2,9,868," $96,261,200.00 "," $96,153,077.00 "
2020,Jun,India,X5,SUV,Diesel," $103,689.00 "," $161,825.00 ",11, $0.97 ,6.29,1.2,10,92," $9,539,388.00 "," $9,377,563.00 "
2016,Jun,Japan,5 SERIES,Sedan,Diesel," $58,834.00 "," $58,720.00 ",368, $0.97 ,6.29,1.2,6,1006," $59,187,004.00 "," $59,128,284.00 "
2016,May,Australia,IX,SUV,Hybrid," $69,474.00 "," $218,733.00 ",110, $0.97 ,6.29,1.2,9,548," $38,071,752.00 "," $37,853,019.00 "
2016,May,Canada,X5,SUV,Electric," $78,066.00 "," $296,103.00 ",30, $0.97 ,6.29,1.2,7,187," $14,598,342.00 "," $14,302,239.00 "
2017,Feb,France,X1,SUV,Hybrid," $45,400.00 "," $274,970.00 ",67, $0.97 ,6.29,1.2,7,286," $12,984,400.00 "," $12,709,430.00 "
2016,Aug,Canada,7 SERIES,Sedan,Petrol," $45,345.00 "," $274,866.00 ",398, $0.97 ,6.29,1.2,8,916," $41,536,020.00 "," $41,261,154.00 "
2018,Aug,Brazil,5 SERIES,Sedan,Petrol," $68,896.00 "," $464,336.00 ",189, $0.97 ,6.29,1.2,7,708," $48,778,368.00 "," $48,314,032.00 "
2023,Nov,France,3 SERIES,Sedan,Petrol," $63,899.00 "," $200,862.00 ",350, $0.97 ,6.29,1.2,9,1021," $65,240,879.00 "," $65,040,017.00 "
2020,Jan,Brazil,X3,SUV,Hybrid," $63,229.00 "," $108,655.00 ",358, $0.97 ,6.29,1.2,9,749," $47,358,521.00 "," $47,249,866.00 "
2015,Aug,China,5 SERIES,Sedan,Hybrid," $40,583.00 "," $240,715.00 ",29, $0.97 ,6.29,1.2,6,417," $16,923,111.00 "," $16,682,396.00 "
2022,May,Australia,5 SERIES,Sedan,Hybrid," $39,897.00 "," $143,448.00 ",264, $0.97 ,6.29,1.2,7,631," $25,175,007.00 "," $25,031,559.00 "
2021,Feb,China,X7,SUV,Petrol," $106,537.00 "," $228,446.00 ",326, $0.97 ,6.29,1.2,2,928," $98,866,336.00 "," $98,637,890.00 "
2024,Feb,Germany,I4,Sedan,Electric," $39,567.00 "," $223,979.00 ",47, $0.97 ,6.29,1.2,9,123," $4,866,741.00 "," $4,642,762.00 "
2017,Jun,Canada,IX,SUV,Diesel," $109,807.00 "," $231,143.00 ",157, $0.97 ,6.29,1.2,1,380," $41,726,660.00 "," $41,495,517.00 "
2015,Nov,Brazil,I4,Sedan,Hybrid," $112,239.00 "," $170,507.00 ",34, $0.97 ,6.29,1.2,1,446," $50,058,594.00 "," $49,888,087.00 "
2019,Sep,UK,X1,SUV,Electric," $48,329.00 "," $346,956.00 ",395, $0.97 ,6.29,1.2,3,1088," $52,581,952.00 "," $52,234,996.00 "
2018,Jan,China,3 SERIES,Sedan,Diesel," $106,792.00 "," $361,714.00 ",130, $0.97 ,6.29,1.2,6,496," $52,968,832.00 "," $52,607,118.00 "
2024,Dec,Germany,X7,SUV,Diesel," $35,228.00 "," $363,045.00 ",35, $0.97 ,6.29,1.2,5,171," $6,023,988.00 "," $5,660,943.00 "
2022,Jun,USA,3 SERIES,Sedan,Diesel," $117,214.00 "," $110,186.00 ",178, $0.97 ,6.29,1.2,2,511," $59,896,354.00 "," $59,786,168.00 "
2015,Sep,Japan,X1,SUV,Electric," $72,052.00 "," $172,066.00 ",332, $0.97 ,6.29,1.2,9,908," $65,423,216.00 "," $65,251,150.00 "
2024,Aug,France,I4,Sedan,Electric," $92,769.00 "," $440,508.00 ",234, $0.97 ,6.29,1.2,10,778," $72,174,282.00 "," $71,733,774.00 "
2015,Nov,Germany,5 SERIES,Sedan,Petrol," $81,032.00 "," $231,323.00 ",10, $0.97 ,6.29,1.2,4,247," $20,014,904.00 "," $19,783,581.00 "
2018,Jun,Australia,X5,SUV,Electric," $68,686.00 "," $246,243.00 ",316, $0.97 ,6.29,1.2,4,834," $57,284,124.00 "," $57,037,881.00 "
2022,Mar,China,X5,SUV,Electric," $111,981.00 "," $86,160.00 ",270, $0.97 ,6.29,1.2,5,573," $64,165,113.00 "," $64,078,953.00 "
2019,Aug,Australia,I7,Sedan,Electric," $98,261.00 "," $69,156.00 ",22, $0.97 ,6.29,1.2,8,155," $15,230,455.00 "," $15,161,299.00 "
2016,Sep,Japan,X3,SUV,Diesel," $37,809.00 "," $126,208.00 ",57, $0.97 ,6.29,1.2,10,529," $20,000,961.00 "," $19,874,753.00 "
2020,Jan,UK,IX,SUV,Hybrid," $76,785.00 "," $199,001.00 ",322, $0.97 ,6.29,1.2,4,744," $57,128,040.00 "," $56,929,039.00 "
2019,Dec,Canada,X1,SUV,Petrol," $71,547.00 "," $281,226.00 ",380, $0.97 ,6.29,1.2,5,1087," $77,771,589.00 "," $77,490,363.00 "
2016,Sep,Canada,X3,SUV,Hybrid," $77,818.00 "," $497,421.00 ",300, $0.97 ,6.29,1.2,4,684," $53,227,512.00 "," $52,730,091.00 "
2017,Jun,Australia,IX,SUV,Hybrid," $106,927.00 "," $291,766.00 ",341, $0.97 ,6.29,1.2,6,933," $99,762,891.00 "," $99,471,125.00 "
2023,Jun,Brazil,X3,SUV,Electric," $100,681.00 "," $245,413.00 ",103, $0.97 ,6.29,1.2,3,235," $23,660,035.00 "," $23,414,622.00 "
2021,Dec,UK,I4,Sedan,Petrol," $114,465.00 "," $407,521.00 ",270, $0.97 ,6.29,1.2,8,553," $63,299,145.00 "," $62,891,624.00 "
2021,Apr,Canada,IX,SUV,Hybrid," $72,333.00 "," $355,007.00 ",287, $0.97 ,6.29,1.2,6,644," $46,582,452.00 "," $46,227,445.00 "
2020,Jan,UK,I4,Sedan,Hybrid," $51,576.00 "," $262,909.00 ",368, $0.97 ,6.29,1.2,10,1073," $55,341,048.00 "," $55,078,139.00 "
2022,Oct,Germany,5 SERIES,Sedan,Petrol," $74,405.00 "," $115,439.00 ",214, $0.97 ,6.29,1.2,5,597," $44,419,785.00 "," $44,304,346.00 "
2018,Aug,UK,X7,SUV,Electric," $108,779.00 "," $188,266.00 ",194, $0.97 ,6.29,1.2,2,827," $89,960,233.00 "," $89,771,967.00 "
2022,Feb,India,I4,Sedan,Hybrid," $66,601.00 "," $252,459.00 ",184, $0.97 ,6.29,1.2,10,425," $28,305,425.00 "," $28,052,966.00 "
2018,Dec,Japan,X5,SUV,Diesel," $102,946.00 "," $171,361.00 ",396, $0.97 ,6.29,1.2,10,869," $89,460,074.00 "," $89,288,713.00 "
2022,Jan,Canada,X3,SUV,Hybrid," $102,356.00 "," $262,986.00 ",389, $0.97 ,6.29,1.2,7,1067," $109,213,852.00 "," $108,950,866.00 "
2023,Feb,UK,I7,Sedan,Diesel," $87,116.00 "," $247,286.00 ",318, $0.97 ,6.29,1.2,2,816," $71,086,656.00 "," $70,839,370.00 "
2017,Jan,Australia,7 SERIES,Sedan,Electric," $97,894.00 "," $408,320.00 ",78, $0.97 ,6.29,1.2,1,457," $44,737,558.00 "," $44,329,238.00 "
2017,Jan,USA,IX,SUV,Hybrid," $69,635.00 "," $79,777.00 ",113, $0.97 ,6.29,1.2,7,533," $37,115,455.00 "," $37,035,678.00 "
2016,Sep,India,X1,SUV,Petrol," $42,465.00 "," $306,427.00 ",255, $0.97 ,6.29,1.2,5,775," $32,910,375.00 "," $32,603,948.00 "
2024,Jan,India,I7,Sedan,Petrol," $91,754.00 "," $207,255.00 ",170, $0.97 ,6.29,1.2,1,683," $62,667,982.00 "," $62,460,727.00 "
2017,Apr,Brazil,X5,SUV,Hybrid," $73,871.00 "," $470,661.00 ",209, $0.97 ,6.29,1.2,4,525," $38,782,275.00 "," $38,311,614.00 "
2017,Oct,UK,I4,Sedan,Electric," $97,874.00 "," $248,110.00 ",225, $0.97 ,6.29,1.2,4,482," $47,175,268.00 "," $46,927,158.00 "
2019,Jun,Brazil,X7,SUV,Electric," $112,733.00 "," $399,345.00 ",221, $0.97 ,6.29,1.2,10,861," $97,063,113.00 "," $96,663,768.00 "
2019,Jul,Brazil,5 SERIES,Sedan,Petrol," $64,511.00 "," $459,414.00 ",25, $0.97 ,6.29,1.2,7,193," $12,450,623.00 "," $11,991,209.00 "
2016,Feb,USA,7 SERIES,Sedan,Hybrid," $115,960.00 "," $464,627.00 ",381, $0.97 ,6.29,1.2,9,805," $93,347,800.00 "," $92,883,173.00 "
2024,Jun,Germany,3 SERIES,Sedan,Electric," $83,821.00 "," $231,649.00 ",341, $0.97 ,6.29,1.2,2,883," $74,013,943.00 "," $73,782,294.00 "
2020,Jul,UK,I7,Sedan,Petrol," $100,776.00 "," $328,011.00 ",214, $0.97 ,6.29,1.2,1,714," $71,954,064.00 "," $71,626,053.00 "
2019,Oct,China,X7,SUV,Diesel," $105,167.00 "," $112,501.00 ",374, $0.97 ,6.29,1.2,2,824," $86,657,608.00 "," $86,545,107.00 "
2020,Oct,Canada,3 SERIES,Sedan,Hybrid," $110,135.00 "," $195,338.00 ",48, $0.97 ,6.29,1.2,7,347," $38,216,845.00 "," $38,021,507.00 "
2015,Feb,Brazil,7 SERIES,Sedan,Diesel," $79,462.00 "," $351,566.00 ",98, $0.97 ,6.29,1.2,10,298," $23,679,676.00 "," $23,328,110.00 "
2019,Feb,Japan,X1,SUV,Diesel," $96,382.00 "," $216,280.00 ",265, $0.97 ,6.29,1.2,6,596," $57,443,672.00 "," $57,227,392.00 "
2023,Oct,France,X1,SUV,Electric," $67,574.00 "," $171,544.00 ",263, $0.97 ,6.29,1.2,4,713," $48,180,262.00 "," $48,008,718.00 "
2024,Jul,Japan,X3,SUV,Electric," $76,910.00 "," $474,429.00 ",225, $0.97 ,6.29,1.2,1,686," $52,760,260.00 "," $52,285,831.00 "
2016,Dec,USA,7 SERIES,Sedan,Electric," $108,531.00 "," $188,439.00 ",377, $0.97 ,6.29,1.2,1,785," $85,196,835.00 "," $85,008,396.00 "
2015,Jan,USA,7 SERIES,Sedan,Hybrid," $60,186.00 "," $305,230.00 ",312, $0.97 ,6.29,1.2,5,922," $55,491,492.00 "," $55,186,262.00 "
2024,Aug,Australia,3 SERIES,Sedan,Diesel," $57,813.00 "," $85,362.00 ",181, $0.97 ,6.29,1.2,1,514," $29,715,882.00 "," $29,630,520.00 "
2023,Nov,Germany,X7,SUV,Hybrid," $113,812.00 "," $300,449.00 ",146, $0.97 ,6.29,1.2,7,570," $64,872,840.00 "," $64,572,391.00 "
2024,Mar,Canada,IX,SUV,Electric," $113,282.00 "," $363,732.00 ",393, $0.97 ,6.29,1.2,1,1129," $127,895,378.00 "," $127,531,646.00 "
2023,Nov,Brazil,3 SERIES,Sedan,Diesel," $53,557.00 "," $219,357.00 ",187, $0.97 ,6.29,1.2,1,599," $32,080,643.00 "," $31,861,286.00 "
2023,Jun,Japan,5 SERIES,Sedan,Hybrid," $63,060.00 "," $176,683.00 ",86, $0.97 ,6.29,1.2,2,256," $16,143,360.00 "," $15,966,677.00 "
2020,Sep,France,X1,SUV,Hybrid," $93,866.00 "," $306,157.00 ",197, $0.97 ,6.29,1.2,10,377," $35,387,482.00 "," $35,081,325.00 "
2022,Jun,USA,X1,SUV,Petrol," $107,104.00 "," $255,827.00 ",24, $0.97 ,6.29,1.2,3,185," $19,814,240.00 "," $19,558,413.00 "
2015,Sep,USA,X3,SUV,Hybrid," $119,577.00 "," $252,918.00 ",301, $0.97 ,6.29,1.2,1,678," $81,073,206.00 "," $80,820,288.00 "
2024,Jul,Germany,5 SERIES,Sedan,Electric," $41,080.00 "," $348,451.00 ",328, $0.97 ,6.29,1.2,9,967," $39,724,360.00 "," $39,375,909.00 "
2018,Sep,France,X1,SUV,Hybrid," $48,854.00 "," $392,424.00 ",334, $0.97 ,6.29,1.2,10,966," $47,192,964.00 "," $46,800,540.00 "
2015,Feb,France,3 SERIES,Sedan,Diesel," $102,695.00 "," $463,083.00 ",223, $0.97 ,6.29,1.2,8,538," $55,249,910.00 "," $54,786,827.00 "
2022,Dec,Germany,5 SERIES,Sedan,Hybrid," $62,025.00 "," $368,667.00 ",217, $0.97 ,6.29,1.2,5,880," $54,582,000.00 "," $54,213,333.00 "
2015,Aug,USA,3 SERIES,Sedan,Petrol," $87,982.00 "," $449,594.00 ",178, $0.97 ,6.29,1.2,2,495," $43,551,090.00 "," $43,101,496.00 "
2017,Aug,Canada,IX,SUV,Diesel," $76,081.00 "," $265,757.00 ",339, $0.97 ,6.29,1.2,5,879," $66,875,199.00 "," $66,609,442.00 "
2018,Feb,UK,IX,SUV,Diesel," $39,368.00 "," $157,669.00 ",289, $0.97 ,6.29,1.2,6,971," $38,226,328.00 "," $38,068,659.00 "
2022,Dec,UK,X1,SUV,Petrol," $62,094.00 "," $258,030.00 ",314, $0.97 ,6.29,1.2,1,1012," $62,839,128.00 "," $62,581,098.00 "
2020,Apr,Germany,X1,SUV,Electric," $81,040.00 "," $208,998.00 ",155, $0.97 ,6.29,1.2,4,707," $57,295,280.00 "," $57,086,282.00 "
2024,Nov,France,X7,SUV,Diesel," $101,766.00 "," $153,215.00 ",272, $0.97 ,6.29,1.2,9,753," $76,629,798.00 "," $76,476,583.00 "
2021,Jul,Brazil,IX,SUV,Electric," $118,053.00 "," $148,707.00 ",13, $0.97 ,6.29,1.2,2,290," $34,235,370.00 "," $34,086,663.00 "
2022,Nov,Germany,I7,Sedan,Diesel," $58,991.00 "," $456,396.00 ",99, $0.97 ,6.29,1.2,5,457," $26,958,887.00 "," $26,502,491.00 "
2016,Apr,Canada,I7,Sedan,Diesel," $36,301.00 "," $142,837.00 ",69, $0.97 ,6.29,1.2,1,595," $21,599,095.00 "," $21,456,258.00 "
2024,Apr,Germany,X3,SUV,Electric," $63,610.00 "," $430,214.00 ",320, $0.97 ,6.29,1.2,4,1086," $69,080,460.00 "," $68,650,246.00 "
2022,Jun,India,IX,SUV,Diesel," $116,463.00 "," $480,147.00 ",25, $0.97 ,6.29,1.2,4,244," $28,416,972.00 "," $27,936,825.00 "
2017,Oct,Japan,3 SERIES,Sedan,Electric," $69,678.00 "," $467,230.00 ",236, $0.97 ,6.29,1.2,6,889," $61,943,742.00 "," $61,476,512.00 "
2021,Jun,France,3 SERIES,Sedan,Petrol," $59,466.00 "," $295,847.00 ",38, $0.97 ,6.29,1.2,10,415," $24,678,390.00 "," $24,382,543.00 "
2017,Oct,Australia,X5,SUV,Electric," $115,440.00 "," $277,544.00 ",160, $0.97 ,6.29,1.2,9,527," $60,836,880.00 "," $60,559,336.00 "
2021,Mar,Australia,5 SERIES,Sedan,Petrol," $75,875.00 "," $392,016.00 ",254, $0.97 ,6.29,1.2,3,694," $52,657,250.00 "," $52,265,234.00 "
2016,Sep,France,I4,Sedan,Diesel," $61,081.00 "," $399,880.00 ",279, $0.97 ,6.29,1.2,9,848," $51,796,688.00 "," $51,396,808.00 "
2024,Dec,Canada,I7,Sedan,Electric," $59,354.00 "," $317,614.00 ",88, $0.97 ,6.29,1.2,6,426," $25,284,804.00 "," $24,967,190.00 "
2020,Oct,India,X1,SUV,Diesel," $53,300.00 "," $277,467.00 ",298, $0.97 ,6.29,1.2,7,782," $41,680,600.00 "," $41,403,133.00 "
2017,Nov,India,X3,SUV,Electric," $99,384.00 "," $196,025.00 ",162, $0.97 ,6.29,1.2,10,515," $51,182,760.00 "," $50,986,735.00 "
2017,Feb,USA,I4,Sedan,Petrol," $95,892.00 "," $285,652.00 ",286, $0.97 ,6.29,1.2,2,804," $77,097,168.00 "," $76,811,516.00 "
2023,Jun,Japan,7 SERIES,Sedan,Petrol," $70,525.00 "," $481,723.00 ",288, $0.97 ,6.29,1.2,10,869," $61,286,225.00 "," $60,804,502.00 "
2021,Dec,UK,X3,SUV,Electric," $61,532.00 "," $405,113.00 ",66, $0.97 ,6.29,1.2,6,201," $12,367,932.00 "," $11,962,819.00 "
2019,Jul,China,7 SERIES,Sedan,Petrol," $41,464.00 "," $141,493.00 ",195, $0.97 ,6.29,1.2,6,524," $21,727,136.00 "," $21,585,643.00 "
2024,Dec,Canada,IX,SUV,Diesel," $51,562.00 "," $318,667.00 ",102, $0.97 ,6.29,1.2,2,476," $24,543,512.00 "," $24,224,845.00 "
2021,Sep,China,7 SERIES,Sedan,Diesel," $90,514.00 "," $267,995.00 ",285, $0.97 ,6.29,1.2,2,884," $80,014,376.00 "," $79,746,381.00 "
2023,Mar,China,7 SERIES,Sedan,Hybrid," $109,219.00 "," $238,262.00 ",167, $0.97 ,6.29,1.2,2,430," $46,964,170.00 "," $46,725,908.00 "
2015,Oct,France,X7,SUV,Petrol," $67,634.00 "," $490,977.00 ",284, $0.97 ,6.29,1.2,10,849," $57,421,266.00 "," $56,930,289.00 "
2021,Mar,Australia,X7,SUV,Diesel," $35,060.00 "," $343,313.00 ",190, $0.97 ,6.29,1.2,1,469," $16,443,140.00 "," $16,099,827.00 "
2020,Jul,Australia,X7,SUV,Electric," $44,269.00 "," $95,641.00 ",368, $0.97 ,6.29,1.2,5,994," $44,003,386.00 "," $43,907,745.00 "
2024,Apr,UK,IX,SUV,Petrol," $98,143.00 "," $204,062.00 ",86, $0.97 ,6.29,1.2,8,468," $45,930,924.00 "," $45,726,862.00 "
2023,Aug,France,I4,Sedan,Diesel," $58,065.00 "," $79,661.00 ",160, $0.97 ,6.29,1.2,2,786," $45,639,090.00 "," $45,559,429.00 "
2015,Jul,China,X3,SUV,Petrol," $37,895.00 "," $194,491.00 ",247, $0.97 ,6.29,1.2,5,762," $28,875,990.00 "," $28,681,499.00 "
2018,May,Brazil,X3,SUV,Electric," $115,859.00 "," $326,601.00 ",298, $0.97 ,6.29,1.2,8,640," $74,149,760.00 "," $73,823,159.00 "
2023,Jul,Australia,X1,SUV,Diesel," $47,352.00 "," $379,744.00 ",240, $0.97 ,6.29,1.2,10,640," $30,305,280.00 "," $29,925,536.00 "
2018,Mar,Canada,X7,SUV,Hybrid," $84,737.00 "," $153,619.00 ",27, $0.97 ,6.29,1.2,5,224," $18,981,088.00 "," $18,827,469.00 "
2024,Dec,Canada,IX,SUV,Hybrid," $67,016.00 "," $388,246.00 ",82, $0.97 ,6.29,1.2,2,641," $42,957,256.00 "," $42,569,010.00 "
2017,Feb,USA,X1,SUV,Petrol," $96,304.00 "," $83,085.00 ",198, $0.97 ,6.29,1.2,3,668," $64,331,072.00 "," $64,247,987.00 "
2023,Jun,Germany,5 SERIES,Sedan,Electric," $46,962.00 "," $147,064.00 ",26, $0.97 ,6.29,1.2,6,396," $18,596,952.00 "," $18,449,888.00 "
2016,Feb,Brazil,X1,SUV,Diesel," $68,302.00 "," $231,726.00 ",28, $0.97 ,6.29,1.2,5,438," $29,916,276.00 "," $29,684,550.00 "
